Theta0_Value,CostFunction
-3.3601017169320966,4.739959246661763
-3.3607910353402737,4.739935336812134
-3.3614777420160635,4.739911607801512
-3.3621618468549603,4.739888058262146
-3.362843359714965,4.739864686836631
-3.3635222904167286,4.7398414921778205
-3.3641986487436917,4.739818472948768
-3.364872444442228,4.739795627822634
-3.3655436872217837,4.7397729554826125
-3.3662123867550164,4.739750454621857
-3.3668785526779357,4.739728123943407
-3.3675421945900417,4.739705962160116
-3.368203322054463,4.739683967994562
-3.3688619445980956,4.739662140178987
-3.3695180717117386,4.739640477455234
-3.370171712850232,4.739618978574643
-3.3708228774325937,4.739597642298014
-3.371471574842152,4.739576467395518
-3.3721178144266855,4.739555452646609
-3.3727616054985536,4.73953459684
-3.3734029573348336,4.739513898773546
-3.3740418791774527,4.739493357254196
-3.3746783802333216,4.739472971097936
-3.375312469674467,4.739452739129691
-3.375944156638165,4.739432660183279
-3.3765734502270717,4.739412733101341
-3.3772003595093536,4.739392956735275
-3.3778248935188198,4.739373329945154
-3.3784470612550512,4.739353851599688
-3.379066871683531,4.739334520576129
-3.3796843337357734,4.739315335760225
-3.380299456309452,4.739296296046162
-3.3809122482685283,4.739277400336471
-3.3815227184433794,4.7392586475420035
-3.382130875630926,4.739240036581835
-3.382736728594758,4.739221566383223
-3.383340286065261,4.739203235881526
-3.3839415567397424,4.739185044020175
-3.3845405492825575,4.739166989750581
-3.385137272325233,4.739149072032084
-3.385731734466592,4.739131289831896
-3.386323944272877,4.739113642125049
-3.386913910277876,4.739096127894315
-3.387501640983042,4.739078746130159
-3.3880871448576184,4.7390614958307
-3.3886704303387587,4.739044376001616
-3.3892515058316497,4.7390273856561125
-3.3898303797096325,4.739010523814856
-3.390407060314322,4.73899378950592
-3.3909815559557286,4.738977181764732
-3.3915538749123764,4.738960699634016
-3.392124025431424,4.738944342163732
-3.392692015728782,4.738928108411023
-3.3932578539892333,4.738911997440178
-3.393821548366548,4.738896008322543
-3.3943831069836046,4.738880140136499
-3.394942537932504,4.738864391967398
-3.3954998492746866,4.738848762907506
-3.396055049041051,4.738833252055955
-3.396608145232066,4.738817858518699
-3.397159145817889,4.738802581408436
-3.397708058738479,4.73878741984459
-3.3982548919037114,4.738772372953243
-3.3987996531934925,4.738757439867082
-3.399342350457873,4.738742619725359
-3.39988299151716,4.7387279116738314
-3.4004215841620313,4.738713314864726
-3.4009581361536467,4.738698828456662
-3.40149265522376,4.738684451614647
-3.4020251490748303,4.738670183509987
-3.4025556253801335,4.738656023320268
-3.403084091783872,4.7386419702292795
-3.4036105559012855,4.738628023427
-3.404135025318761,4.73861418210953
-3.4046575075939414,4.738600445479049
-3.4051780102558347,4.738586812743773
-3.405696540804923,4.738573283117893
-3.4062131067132695,4.738559855821566
-3.406727715424627,4.7385465300808285
-3.4072403743545454,4.738533305127584
-3.407751090890477,4.738520180199538
-3.408259872391885,4.738507154540158
-3.4087667261903487,4.738494227398646
-3.4092716595896686,4.738481398029871
-3.409774679865972,4.738468665694343
-3.410275794267818,4.738456029658163
-3.4107750100163026,4.7384434891929805
-3.411272334305161,4.738431043575967
-3.4117677743008734,4.738418692089737
-3.4122613371427666,4.7384064340223535
-3.4127530299431172,4.738394268667255
-3.413242859787255,4.738382195323221
-3.413730833733664,4.73837021329434
-3.4142169588140847,4.7383583218899625
-3.414701242033616,4.738346520424658
-3.4151836903708137,4.738334808218189
-3.4156643107777946,4.738323184595455
-3.4161431101803346,4.73831164888647
-3.4166200954779677,4.738300200426297
-3.4170952735440876,4.7382888385550554
-3.417568651226045,4.738277562617831
-3.4180402353452473,4.73826637196468
-3.4185100326972564,4.738255265950565
-3.4189780500518867,4.7382442439353305
-3.419444294153303,4.738233305283664
-3.419908771720117,4.738222449365048
-3.4203714894454853,4.738211675553749
-3.4208324539972037,4.738200983228755
-3.421291672017806,4.738190371773763
-3.421749150124657,4.738179840577112
-3.4222048949100503,4.7381693890317855
-3.4226589129413023,4.738159016535352
-3.4231112107608457,4.738148722489931
-3.423561794886326,4.738138506302175
-3.424010671810693,4.738128367383209
-3.4244578480022967,4.738118305148627
-3.424903329904979,4.738108319018432
-3.4253471239381668,4.738098408417028
-3.425789236496965,4.738088572773153
-3.4262296739522484,4.73807881151988
-3.4266684426507528,4.738069124094567
-3.4271055489151676,4.73805950993882
-3.427540999044226,4.738049968498478
-3.427974799312797,4.73804049922357
-3.4284069559719743,4.738031101568278
-3.4288374752491673,4.738021774990914
-3.4292663633481903,4.738012518953897
-3.4296936264493527,4.738003332923702
-3.430119270709547,4.73799421637084
-3.430543302262339,4.7379851687698284
-3.4309657272180534,4.73797618959916
-3.431386551663866,4.737967278341267
-3.431805781663888,4.737958434482507
-3.4322234232592543,4.737949657513111
-3.4326394824682116,4.737940946927166
-3.433053965286203,4.737932302222598
-3.4334668776859574,4.737923722901112
-3.433878225617572,4.737915208468208
-3.4342880150086015,4.737906758433094
-3.434696251764141,4.737898372308714
-3.435102941766912,4.737890049611683
-3.435508090877348,4.737881789862277
-3.435911704933677,4.737873592584403
-3.436313789752008,4.737865457305562
-3.436714351126412,4.737857383556835
-3.437113394829009,4.737849370872846
-3.4375109266100474,4.737841418791741
-3.4379069521979897,4.737833526855157
-3.4383014772995937,4.737825694608199
-3.4386945075999953,4.737817921599418
-3.43908604876279,4.737810207380764
-3.439476106430115,4.737802551507588
-3.43986468622273,4.7377949535386055
-3.4402517937400985,4.737787413035867
-3.440637434560468,4.737779929564725
-3.441021614240952,4.737772502693836
-3.441404338317607,4.737765131995115
-3.4417856123055164,4.737757817043699
-3.4421654416988656,4.737750557417963
-3.442543831971024,4.737743352699448
-3.4429207885746242,4.737736202472883
-3.443296316941638,4.737729106326114
-3.4436704224834567,4.737722063850118
-3.444043110590969,4.737715074638965
-3.444414386634638,4.737708138289793
-3.444784255964579,4.7377012544027926
-3.4451527239106365,4.73769442258116
-3.4455197957824604,4.7376876424311165
-3.4458854768695835,4.737680913561847
-3.4462497724414973,4.737674235585498
-3.446612687747728,4.737667608117144
-3.4469742280179116,4.737661030774783
-3.4473343984618703,4.737654503179281
-3.4476932042696866,4.737648024954391
-3.448050650611779,4.737641595726709
-3.448406742638975,4.737635215125642
-3.4487614854825877,4.7376288827834125
-3.449114884254487,4.737622598335031
-3.449466944047176,4.737616361418241
-3.4498176699338616,4.737610171673554
-3.4501670669685303,4.737604028744189
-3.4505151401860186,4.7375979322760635
-3.4508618946020873,4.737591881917776
-3.451207335213493,4.737585877320576
-3.451551466998061,4.737579918138361
-3.451894294914755,4.737574004027635
-3.452235823903751,4.737568134647517
-3.4525760588865064,4.737562309659674
-3.452915004765833,4.737556528728366
-3.453252666425966,4.737550791520377
-3.4535890487326344,4.737545097705004
-3.453924156533132,4.737539446954056
-3.454257994656387,4.737533838941823
-3.4545905679130318,4.737528273345051
-3.454921881095471,4.737522749842942
-3.455251938977952,4.737517268117115
-3.4555807463166333,4.737511827851605
-3.4559083078496533,4.737506428732823
-3.4562346282971976,4.737501070449571
-3.456559712361568,4.737495752692988
-3.4568835647272493,4.7374904751565605
-3.4572061900609787,4.737485237536089
-3.4575275930118106,4.737480039529668
-3.4578477782111854,4.737474880837691
-3.458166750272995,4.737469761162799
-3.458484513793651,4.737464680209898
-3.458801073352149,4.737459637686117
-3.4591164335101356,4.737454633300804
-3.4594305988119736,4.7374496667654995
-3.4597435737848086,4.737444737793935
-3.4600553629386326,4.737439846101999
-3.4603659707663503,4.737434991407731
-3.4606754017438437,4.737430173431308
-3.460983660330036,4.737425391895018
Learning Rate: 0.02
